codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
901062,,51,-22.858208,-43.39267,53.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],47321.3,2023-07-26 20:09:22,2023-07-26,20:09:19
902033,,46,-22.921594,-43.370753,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33589.7,2023-07-26 20:09:22,2023-07-26,20:09:14
902053,,46,-22.852519,-43.312485,29.3,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33784.2,2023-07-26 20:09:22,2023-07-26,20:09:18
902035,,40,-22.877487,-43.336747,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],29098.2,2023-07-26 20:09:22,2023-07-26,20:09:16
E902000,,43,-22.854119,-43.251643,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],10532.5,2023-07-26 20:09:22,2023-07-26,19:47:17
901067,,22,-23.000579,-43.33494,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],41963.9,2023-07-26 20:09:22,2023-07-26,20:09:04
E902004,,40,-22.972275,-43.386617,26.6,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],13445.8,2023-07-26 20:09:22,2023-07-26,20:09:11
12713,,20,-22.965845,-43.645865,0.0,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],35458.0,2023-07-26 20:09:22,2023-07-26,19:52:23
12705,,11,-22.920002,-43.608321,0.0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],29636.6,2023-07-26 20:09:22,2023-07-26,19:57:05
902062,,46,-22.854673,-43.251886999999996,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33495.699,2023-07-26 20:09:22,2023-07-26,19:40:07
902048,,46,-22.910395,-43.360042,47.8,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],24168.8,2023-07-26 20:09:22,2023-07-26,20:09:16
44705,,0,-22.91952,-43.607478,0.0,,,12732.1,2023-07-26 20:09:22,2023-07-26,20:00:13
902058,,46,-23.000848,-43.367653,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34667.3,2023-07-26 20:09:22,2023-07-26,20:08:41
902021,,46,-22.854774,-43.252038,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28474.3,2023-07-26 20:09:22,2023-07-26,19:32:45
12728,,19,-22.917487,-43.68441,0.0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],42573.5,2023-07-26 20:09:22,2023-07-26,20:09:20
901068,,51,-22.858236,-43.392721,39.5,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],51068.7,2023-07-26 20:09:22,2023-07-26,18:59:25
44731,,0,-22.920193,-43.607418,0.0,,,2058.1,2023-07-26 20:09:22,2023-03-08,06:32:40
902003,,43,-22.921499,-43.370531,0.0,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],17572.7,2023-07-26 20:09:22,2023-07-26,20:09:08
902102,,35,-22.876367,-43.329828,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12508.1,2023-07-26 20:09:22,2023-07-26,18:48:09
901016,,22,-23.000026,-43.34713,23.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],37570.2,2023-07-26 20:09:22,2023-07-26,19:00:39
901082,,53,-23.001189,-43.364264,16.7,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],47532.9,2023-07-26 20:09:22,2023-07-26,20:08:28
902061,,46,-22.854719,-43.251968,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28946.4,2023-07-26 20:09:22,2023-07-26,19:13:48
902066,,41,-22.87932,-43.341613,31.9,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],31607.9,2023-07-26 20:09:22,2023-07-26,20:09:13
902005,,40,-23.000659,-43.367774,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],19152.2,2023-07-26 20:09:22,2023-07-26,20:08:29
902052,,46,-22.854762,-43.252095,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35710.5,2023-07-26 20:09:22,2023-07-26,19:45:53
902050,,43,-22.844705,-43.23845,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31442.7,2023-07-26 20:09:22,2023-07-26,20:09:02
12716,,0,-22.920507,-43.607692,0.0,,,45585.0,2023-07-26 20:09:22,2023-07-26,19:44:37
902016,,40,-22.953733,-43.375719,18.5,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18841.0,2023-07-26 20:09:22,2023-07-26,20:09:08
902019,,40,-22.965743,-43.391797,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17353.7,2023-07-26 20:09:22,2023-07-26,19:25:54
E902009,,35,-22.964679,-43.391668,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],3193.4,2023-07-26 20:09:22,2023-07-20,19:23:08
902063,,46,-22.845396,-43.301735,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33590.4,2023-07-26 20:09:22,2023-07-26,20:09:19
902017,,40,-22.879243,-43.341487,21.4,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24102.0,2023-07-26 20:09:22,2023-07-26,20:09:20
E902015,,46,-22.965477,-43.391893,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],8188.6,2023-07-26 20:09:22,2023-07-26,19:28:53
902057,,46,-22.852511,-43.312616,37.3,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29365.4,2023-07-26 20:09:22,2023-07-26,20:09:02
902060,,43,-22.857501,-43.257863,0.0,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],30284.9,2023-07-26 20:09:22,2023-07-26,20:09:13
902008,,46,-22.965043,-43.391726,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],10691.4,2023-07-26 20:09:22,2023-07-26,18:55:15
902047,,46,-22.970201,-43.389635,49.9,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24285.3,2023-07-26 20:09:22,2023-07-26,20:09:16
902007,,40,-22.965739,-43.391788,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18902.8,2023-07-26 20:09:22,2023-07-26,20:08:12
902051,,46,-23.001076,-43.367213,22.4,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33312.9,2023-07-26 20:09:22,2023-07-26,20:09:13
902067,,46,-22.897105,-43.35169,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34417.7,2023-07-26 20:09:22,2023-07-26,20:09:14
901088,,53,-22.943425,-43.372249,47.7,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41721.8,2023-07-26 20:09:22,2023-07-26,20:09:11
901078,,51,-22.853408,-43.385502,28.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],33946.1,2023-07-26 20:09:22,2023-07-26,18:59:20
901098,,41,-23.008517,-43.440223,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],27487.0,2023-07-26 20:09:22,2023-07-26,20:09:15
901090,,40,-22.965001,-43.391319,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],36806.0,2023-07-26 20:09:22,2023-07-26,18:39:41
901055,,51,-22.86807,-43.413013,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46834.6,2023-07-26 20:09:22,2023-07-26,19:04:53
901076,,52,-22.920496,-43.39675,57.1,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31466.2,2023-07-26 20:09:22,2023-07-26,18:59:34
902054,,46,-22.854773,-43.252062,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35829.4,2023-07-26 20:09:22,2023-07-26,19:17:07
901079,,52,-23.001368,-43.367342,0.0,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44278.1,2023-07-26 20:09:22,2023-07-26,18:58:20
901084,,53,-23.001314,-43.364328,10.5,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],52728.6,2023-07-26 20:09:22,2023-07-26,19:00:09
901070,,22,-23.000204,-43.347482,11.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40657.7,2023-07-26 20:09:22,2023-07-26,18:59:28
902080,,46,-23.000688,-43.36632,15.9,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34666.8,2023-07-26 20:09:22,2023-07-26,20:08:54
901081,,53,-22.964771,-43.392136,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],42254.6,2023-07-26 20:09:22,2023-07-26,19:38:38
902065,,43,-22.865885,-43.334345,51.2,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],35541.9,2023-07-26 20:09:22,2023-07-26,20:09:19
901069,,22,-22.999983,-43.36305,37.5,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],37924.5,2023-07-26 20:09:22,2023-07-26,20:07:00
901074,,46,-22.973374,-43.372197,55.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],39746.8,2023-07-26 20:09:22,2023-07-26,20:09:07
901085,,53,-22.972589,-43.401108,21.6,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],43795.1,2023-07-26 20:09:22,2023-07-26,18:58:55
902073,,35,-22.876353,-43.329674,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9883.5,2023-07-26 20:09:22,2023-07-26,19:52:17
902030,,40,-22.876846,-43.330402,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],11495.5,2023-07-26 20:09:22,2023-07-26,19:02:46
902071,,46,-22.855772,-43.255672,23.5,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36268.3,2023-07-26 20:09:22,2023-07-26,20:09:20
902072,,43,-22.852581999999998,-43.318837,21.8,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32857.9,2023-07-26 20:09:22,2023-07-26,20:09:03
902101,,35,-22.876472,-43.330065,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10305.4,2023-07-26 20:09:22,2023-07-26,20:02:12
902068,,41,-22.984127,-43.412102,61.5,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],35848.7,2023-07-26 20:09:22,2023-07-26,20:09:07
902064,,41,-22.854682,-43.2519,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],0.0,2023-07-26 20:09:22,2023-07-26,19:50:29
902070,,46,-22.857475,-43.329226,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36618.1,2023-07-26 20:09:22,2023-07-26,20:09:16
901083,,53,-23.000983,-43.368477,20.4,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],49839.6,2023-07-26 20:09:22,2023-07-26,18:58:43
901087,,53,-22.884437,-43.399346,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],47938.8,2023-07-26 20:09:22,2023-07-26,19:00:38
902085,,41,-22.857556,-43.257624,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34358.3,2023-07-26 20:09:22,2023-07-26,20:09:08
E902012,,40,-22.895247,-43.350052,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],9898.6,2023-07-26 20:09:22,2023-07-26,20:09:22
E902001,,41,-22.854069,-43.321999,47.2,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],21168.3,2023-07-26 20:09:22,2023-07-26,20:09:16
E902006,,40,-22.965095,-43.392174,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19413.4,2023-07-26 20:09:22,2023-07-26,19:33:35
E902011,,40,-22.965399,-43.391892,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8711.6,2023-07-26 20:09:22,2023-07-26,19:31:43
E902014,,40,-23.000914,-43.367474,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],16269.4,2023-07-26 20:09:22,2023-07-26,20:02:38
902002,,41,-22.856215,-43.256046,24.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20130.2,2023-07-26 20:09:22,2023-07-26,20:09:02
901095,,41,-23.008735,-43.440819,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35340.3,2023-07-26 20:09:22,2023-07-26,20:09:04
902069,,41,-23.008638,-43.440707,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32798.0,2023-07-26 20:09:22,2023-07-26,20:09:09
902094,,35,-22.993709,-43.365944999999996,54.2,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9361.0,2023-07-26 20:09:22,2023-07-26,20:09:03
903068,,17,-22.922813,-43.647815,45.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20959.5,2023-07-26 20:09:22,2023-07-26,18:59:59
901097,,40,-22.900461,-43.354149,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],35860.0,2023-07-26 20:09:22,2023-07-26,20:09:08
902081,,31,-22.850677,-43.309852,16.6,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11661.1,2023-07-26 20:09:22,2023-07-26,20:09:20
902075,,31,-22.876368,-43.330043,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],14262.7,2023-07-26 20:09:22,2023-07-26,19:58:20
902013,,43,-22.960402,-43.389779,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11588.2,2023-07-26 20:09:22,2023-07-26,20:09:18
902082,,35,-22.876359,-43.330048,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11003.8,2023-07-26 20:09:22,2023-07-26,19:54:04
903062,,17,-22.923759,-43.648729,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20421.9,2023-07-26 20:09:22,2023-07-26,20:09:09
902089,,40,-22.916645,-43.362203,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],9928.5,2023-07-26 20:09:22,2023-07-26,20:09:14
903041,,50,-22.877622,-43.329198,13.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],27684.9,2023-07-26 20:09:22,2023-07-26,20:09:05
903051,,50,-22.973226,-43.393749,6.6,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],31215.3,2023-07-26 20:09:22,2023-07-26,20:09:12
902055,,46,-22.973065,-43.382337,0.2,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],290.1,2023-07-26 20:09:22,2023-07-26,20:09:13
903044,,42,-22.840049,-43.296772,41.8,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],29361.9,2023-07-26 20:09:22,2023-07-26,20:09:05
902086,,31,-22.857049,-43.329259,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],11364.8,2023-07-26 20:09:22,2023-07-26,20:09:19
903036,,17,-22.917342,-43.684435,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],157044.3,2023-07-26 20:09:22,2023-07-26,20:09:19
902043,,41,-22.878995,-43.3407,41.6,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29259.2,2023-07-26 20:09:22,2023-07-26,20:09:17
902036,,41,-22.854694,-43.25184,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32532.6,2023-07-26 20:09:22,2023-07-26,20:03:00
903039,,17,-22.917623,-43.607088,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18603.1,2023-07-26 20:09:22,2023-07-26,20:09:20
903047,,42,-22.839714999999998,-43.23967,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23270.6,2023-07-26 20:09:22,2023-07-26,20:09:17
902074,,31,-22.876371,-43.330021,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9932.1,2023-07-26 20:09:22,2023-07-26,19:51:42
902039,,46,-22.854727,-43.251631,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33852.3,2023-07-26 20:09:22,2023-07-26,20:06:38
903040,,17,-22.923251,-43.679319,25.6,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18713.3,2023-07-26 20:09:22,2023-07-26,20:09:17
902044,,43,-22.936205,-43.371684,28.5,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],31392.8,2023-07-26 20:09:22,2023-07-26,20:08:23
902038,,43,-22.854622,-43.254648,23.3,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],7736.7,2023-07-26 20:09:22,2023-07-26,20:09:08
903048,,42,-22.876073,-43.329294,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.5,2023-07-26 20:09:22,2023-07-26,19:13:06
902041,,46,-22.841476,-43.276906,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34427.8,2023-07-26 20:09:22,2023-07-26,20:09:01
903064,,50,-22.973348,-43.368368,57.7,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],22289.1,2023-07-26 20:09:22,2023-07-26,20:09:02
902037,,41,-22.87913,-43.338374,34.6,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],36141.6,2023-07-26 20:09:22,2023-07-26,20:09:04
903069,,17,-22.913834,-43.597502,45.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22657.9,2023-07-26 20:09:22,2023-07-26,20:09:17
902034,,0,-22.854277,-43.251273,0.0,,,34891.0,2023-07-26 20:09:22,2023-07-26,19:17:07
902088,,31,-22.91866,-43.365476,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10218.1,2023-07-26 20:09:22,2023-07-26,20:09:04
902042,,46,-22.841517,-43.277164,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32237.5,2023-07-26 20:09:22,2023-07-26,20:09:02
902040,,46,-22.8507,-43.309484,22.3,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34425.3,2023-07-26 20:09:22,2023-07-26,20:09:02
903049,,17,-22.927711,-43.653109,44.7,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],23571.0,2023-07-26 20:09:22,2023-07-26,20:09:16
903038,,17,-22.917832,-43.684291,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],26788.5,2023-07-26 20:09:22,2023-07-26,20:09:17
903053,,17,-22.91636,-43.684577,11.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21709.1,2023-07-26 20:09:22,2023-07-26,20:09:12
903042,,38,-22.872578,-43.336244,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],28974.2,2023-07-26 20:09:22,2023-07-26,20:09:14
12732,,20,-23.015402,-43.522038,41.7,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],25858.1,2023-07-26 20:09:22,2023-07-26,20:09:15
902087,,31,-22.879014,-43.340256,44.7,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10257.9,2023-07-26 20:09:22,2023-07-26,20:09:15
903050,,42,-22.8772,-43.329643,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0,2023-07-26 20:09:22,2023-07-24,23:07:40
903067,,17,-22.920145,-43.607692,6.7,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23710.8,2023-07-26 20:09:22,2023-07-26,20:02:46
902076,,46,-22.854762,-43.25205,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27578.5,2023-07-26 20:09:22,2023-07-26,19:41:04
902083,,31,-22.877876,-43.329102,12.2,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],5411.4,2023-07-26 20:09:22,2023-07-26,20:09:20
902096,,35,-22.87833,-43.336328,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14378.2,2023-07-26 20:09:22,2023-07-26,20:09:08
902084,,31,-22.850457,-43.309689,11.5,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11883.5,2023-07-26 20:09:22,2023-07-26,20:09:19
902100,,35,-22.87679,-43.329695,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13685.9,2023-07-26 20:09:22,2023-07-26,19:11:03
903059,,17,-22.93464,-43.665381,12.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18986.0,2023-07-26 20:09:22,2023-07-26,20:09:06
903043,,38,-22.876618,-43.329346,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],30033.9,2023-07-26 20:09:22,2023-07-26,19:21:02
902079,,46,-22.852614,-43.318662,19.6,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31113.0,2023-07-26 20:09:22,2023-07-26,18:59:46
903066,,17,-22.901992,-43.555302,3.1,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],25125.3,2023-07-26 20:09:22,2023-07-26,20:09:02
902098,,35,-22.948427,-43.372543,0.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9097.5,2023-07-26 20:09:22,2023-07-26,20:09:10
902099,,40,-22.87648,-43.32983,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],11790.9,2023-07-26 20:09:22,2023-07-26,19:18:42
902093,,35,-23.000994,-43.366393,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9003.5,2023-07-26 20:09:22,2023-07-26,20:08:37
902091,,35,-23.001254,-43.364245,12.9,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14304.6,2023-07-26 20:09:22,2023-07-26,20:08:45
901099,,51,-22.877684,-43.403179,59.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],29887.3,2023-07-26 20:09:22,2023-07-26,20:09:13
903046,,42,-22.852315,-43.312269,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],29963.6,2023-07-26 20:09:22,2023-07-26,20:09:06
902077,,41,-22.896808,-43.351555,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],34966.7,2023-07-26 20:09:22,2023-07-26,20:09:14
902104,,31,-22.876369,-43.330461,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9,2023-07-26 20:09:22,2023-07-26,19:53:18
902106,,35,-22.971414,-43.38784,41.8,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12433.2,2023-07-26 20:09:22,2023-07-26,20:09:10
902108,,35,-22.876412,-43.330505,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7,2023-07-26 20:09:22,2023-07-26,02:11:04
902109,,35,-22.876347,-43.329782,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11422.5,2023-07-26 20:09:22,2023-07-26,19:54:13
903061,,17,-22.918598,-43.607089,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21729.3,2023-07-26 20:09:22,2023-07-26,20:09:15
903070,,17,-22.918995,-43.607721,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9392.1,2023-07-26 20:09:22,2023-07-26,20:04:12
86835,,18,-23.005383,-43.431099,0.0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],13712.7,2023-07-26 20:09:22,2023-07-26,20:09:17
44706,LRG8855,19,-23.01699,-43.513073,19.1,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],22056.2,2023-07-26 20:09:22,2023-07-26,20:09:09
50305,,0,-22.919864,-43.60795,0.0,,,10004.8,2023-07-26 20:09:22,2023-06-25,12:02:37
903065,,17,-22.901705,-43.555174,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17161.7,2023-07-26 20:09:22,2023-07-26,18:41:27
901008,,22,-23.006676,-43.312581,12.8,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22999.2,2023-07-26 20:14:19,2023-07-26,19:00:24
901011,RIV8A74,40,-22.963517,-43.390336,11.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23684.4,2023-07-26 20:14:19,2023-07-26,20:14:02
901018,,51,-23.000075,-43.356425,48.3,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],2502.1,2023-07-26 20:14:19,2023-07-24,17:24:22
901012,,52,-22.96143,-43.392166,53.9,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],21443.0,2023-07-26 20:14:19,2023-07-26,18:59:18
901014,,52,-22.895071,-43.399563,40.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],35806.5,2023-07-26 20:14:19,2023-07-26,20:14:12
901007,,22,-22.965021,-43.39128,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21891.7,2023-07-26 20:14:19,2023-07-26,17:59:44
901009,,40,-22.933904,-43.372485,55.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21068.9,2023-07-26 20:14:19,2023-07-26,20:14:13
901013,,22,-23.001174,-43.329322,3.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],31758.5,2023-07-26 20:14:19,2023-07-26,20:14:10
901010,RJM8G30,22,-22.999888,-43.359129,53.3,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],23025.6,2023-07-26 20:14:19,2023-07-26,20:14:18
901015,,51,-22.965325,-43.391704,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],14155.3,2023-07-26 20:14:19,2023-07-26,19:15:13
901047,,0,-22.964836,-43.391920999999996,0.0,,,45440.7,2023-07-26 20:14:19,2023-07-26,18:40:51
901017,,22,-22.965252,-43.391676,13.6,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25276.0,2023-07-26 20:14:19,2023-07-26,20:08:05
901063,,51,-22.965279,-43.391226,0.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48950.9,2023-07-26 20:14:19,2023-07-26,18:46:51
901006,RJA9F56,22,-23.001158,-43.329358,9.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],19586.9,2023-07-26 20:14:19,2023-07-26,18:59:45
901005,RJB8E53,22,-23.000698,-43.366171,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21885.0,2023-07-26 20:14:19,2023-07-26,20:06:20
